id	versenyid	soforid	csapatid	helyezes	pont	korok
5769	280	84	27	5	2	72
5770	280	121	1	6	1	71
5771	280	22	17	7	0	71
5772	280	104	18	8	0	71
5773	280	112	33	9	0	70
5774	280	119	22	10	0	70
5775	280	123	17	11	0	70
5776	280	88	29	12	0	70
5777	280	118	29	13	0	70
5778	280	77	6	14	0	70
5779	280	110	25	15	0	68
5780	280	100	33	16	0	66
5781	280	55	6	NULL	0	47
5782	280	69	26	NULL	0	28
5783	280	91	15	NULL	0	25
5784	280	109	15	NULL	0	22
5785	280	87	27	NULL	0	20
5786	280	65	32	NULL	0	16
5787	280	120	18	NULL	0	16
5788	280	79	25	NULL	0	16
5789	280	70	32	NULL	0	9
5790	280	105	26	NULL	0	0
5791	281	117	3	1	10	59
5792	281	30	22	2	6	59
5793	281	119	22	3	4	59
5794	281	65	32	4	3	59
5795	281	102	1	5	2	58
5796	281	118	29	6	1	58
5797	281	87	27	7	0	58
5798	281	109	15	8	0	58
5799	281	55	6	9	0	58
5800	281	22	17	10	0	58
5801	281	112	33	11	0	57
5802	281	104	18	12	0	56
5803	281	79	25	13	0	55
5804	281	84	27	14	0	53
5805	281	110	25	NULL	0	43
5806	281	71	3	NULL	0	41
5807	281	70	32	NULL	0	41
5808	281	123	17	NULL	0	41
5809	281	69	26	NULL	0	32
5810	281	94	18	NULL	0	31
5811	281	91	15	NULL	0	24
5812	281	77	6	NULL	0	10
5813	281	88	29	NULL	0	8
5814	281	121	1	NULL	0	0
5815	281	100	33	NULL	0	0
5816	281	105	26	NULL	0	0
5817	282	117	3	1	10	45
5818	282	30	22	2	6	45
5819	282	87	27	3	4	45
5820	282	102	1	4	3	45
5821	282	119	22	5	2	45
5822	282	77	6	6	1	45
5823	282	55	6	7	0	45
5824	282	84	27	8	0	44
5825	282	91	15	9	0	44
5826	282	65	32	10	0	44
5827	282	104	18	11	0	44
5828	282	112	33	12	0	44
5829	282	123	17	13	0	44
5830	282	94	18	14	0	44
5831	282	71	3	15	0	43
5832	282	105	26	16	0	43
5833	282	118	29	17	0	42
5834	282	22	17	NULL	0	34
5835	282	79	25	NULL	0	28
5836	282	109	15	NULL	0	22
5837	282	70	32	NULL	0	19
5838	282	88	29	NULL	0	9
5839	282	121	1	NULL	0	4
5840	282	69	26	NULL	0	4
5841	282	110	25	NULL	0	1
5842	282	100	33	NULL	0	0
5843	283	71	3	1	10	77
5844	283	119	22	2	6	77
5845	283	77	6	3	4	77
5846	283	118	29	4	3	76
5847	283	84	27	5	2	76
5848	283	91	15	6	1	76
5849	283	87	27	7	0	76
5850	283	112	33	8	0	75
5851	283	123	17	9	0	75
5852	283	79	25	10	0	73
5853	283	110	25	11	0	72
5854	283	117	3	12	0	70
5855	283	94	18	NULL	0	59
5856	283	100	33	NULL	0	54
5857	283	70	32	NULL	0	45
5858	283	88	29	NULL	0	41
5859	283	105	26	NULL	0	39
5860	283	65	32	NULL	0	38
5861	283	69	26	NULL	0	37
5862	283	30	22	NULL	0	26
5863	283	104	18	NULL	0	22
5864	283	55	6	NULL	0	22
5865	283	109	15	NULL	0	18
5866	283	102	1	NULL	0	17
5867	283	121	1	NULL	0	15
5868	283	22	17	NULL	0	0
5869	284	71	3	1	10	44
5870	284	30	22	2	6	44
5871	284	117	3	3	4	44
5872	284	102	1	4	3	44
5873	284	65	32	5	2	43
5874	284	119	22	6	1	43
5875	284	84	27	7	0	43
5876	284	121	1	8	0	43
5877	284	109	15	9	0	43
5878	284	77	6	10	0	42
5879	284	87	27	11	0	42
5880	284	112	33	12	0	42
5881	284	69	26	13	0	42
5882	284	105	26	14	0	41
5883	284	79	25	15	0	40
5884	284	100	33	NULL	0	37
5885	284	118	29	NULL	0	28
5886	284	91	15	NULL	0	27
5887	284	110	25	NULL	0	24
5888	284	104	18	NULL	0	15
5889	284	94	18	NULL	0	15
5890	284	88	29	NULL	0	14
5891	284	22	17	NULL	0	11
5892	284	55	6	NULL	0	4
5893	284	123	17	NULL	0	0
5894	284	70	32	NULL	0	0
5895	285	71	3	1	10	53
5896	285	55	6	2	6	53
5897	285	121	1	3	4	52
5898	285	91	15	4	3	52
5899	285	119	22	5	2	52
5900	285	100	33	6	1	52
5901	285	94	18	7	0	51
5902	285	104	18	8	0	51
5903	285	112	33	9	0	51
5904	285	69	26	10	0	51
5905	285	83	32	11	0	49
5906	285	117	3	12	0	48
5907	285	110	25	13	0	47
5908	285	79	25	14	0	47
5909	285	105	26	NULL	0	23
5910	285	30	22	NULL	0	21
5911	285	87	27	NULL	0	20
5912	285	77	6	NULL	0	15
5913	285	65	32	NULL	0	14
5914	285	84	27	NULL	0	8
5915	285	102	1	NULL	0	8
5916	285	88	29	NULL	0	0
5917	285	118	29	NULL	0	0
5918	285	109	15	NULL	0	0
5919	285	22	17	NULL	0	0
5920	285	124	17	NULL	0	0
5921	286	30	22	1	10	71
5922	286	117	3	2	6	71
5923	286	71	3	3	4	71
5924	286	55	6	4	3	71
5925	286	91	15	5	2	70
5926	286	84	27	6	1	70
5927	286	109	15	7	0	69
5928	286	94	18	8	0	69
5929	286	104	18	9	0	69
5930	286	112	33	10	0	69
5931	286	100	33	11	0	68
5932	286	110	25	12	0	68
5933	286	22	17	13	0	68
5934	286	69	26	14	0	68
5935	286	118	29	15	0	63
5936	286	119	22	16	0	63
5937	286	83	32	NULL	0	61
5938	286	65	32	NULL	0	60
5939	286	87	27	NULL	0	51
5940	286	105	26	NULL	0	38
5941	286	77	6	NULL	0	35
5942	286	57	1	NULL	0	32
5943	286	88	29	NULL	0	27
5944	286	102	1	NULL	0	19
5945	286	79	25	NULL	0	12
5946	286	125	17	NULL	0	8
5947	287	102	1	1	10	53
5948	287	117	3	2	6	53
5949	287	57	1	3	4	53
5950	287	71	3	4	3	53
5951	287	22	17	5	2	53
5952	287	56	17	6	1	53
5953	287	87	27	7	0	52
5954	287	109	15	8	0	52
5955	287	84	27	9	0	51
5956	287	94	18	10	0	51
5957	287	65	32	11	0	51
5958	287	126	33	12	0	51
5959	287	83	32	13	0	49
5960	287	118	29	14	0	48
5961	287	119	22	NULL	0	45
5962	287	77	6	NULL	0	40
5963	287	88	29	NULL	0	28
5964	287	111	18	NULL	0	26
5965	287	79	25	NULL	0	26
5966	287	91	15	NULL	0	25
5967	287	100	33	NULL	0	17
5968	287	30	22	NULL	0	10
5969	287	55	6	NULL	0	7
5970	287	110	25	NULL	0	0
5971	288	102	1	1	10	79
5972	288	117	3	2	6	79
5973	288	71	3	3	4	79
5974	288	55	6	4	3	78
5975	288	77	6	5	2	78
5976	288	84	27	6	1	78
5977	288	88	29	7	0	78
5978	288	119	22	8	0	77
5979	288	87	27	9	0	77
5980	288	118	29	10	0	77
5981	288	22	17	11	0	76
5982	288	100	33	12	0	76
5983	288	110	25	13	0	75
5984	288	126	33	14	0	74
5985	288	91	15	15	0	73
5986	288	109	15	NULL	0	56
5987	288	111	18	NULL	0	34
5988	288	57	1	NULL	0	28
5989	288	30	22	NULL	0	19
5990	288	79	25	NULL	0	11
5991	288	56	17	NULL	0	10
5992	288	65	32	NULL	0	9
5993	288	94	18	NULL	0	5
5994	288	83	32	NULL	0	0
5995	289	95	3	1	10	72
5996	289	119	3	2	6	72
5997	289	102	1	3	4	72
5998	289	30	22	4	3	72
5999	289	77	1	5	2	72
6000	289	65	32	6	1	71
6001	289	100	27	7	0	71
6002	289	88	29	8	0	70
6003	289	57	32	9	0	70
6004	289	105	29	10	0	70
6005	289	127	17	11	0	70
6006	289	79	33	12	0	68
6007	289	128	34	13	0	68
6008	289	129	25	NULL	0	62
6009	289	123	27	NULL	0	60
6010	289	94	35	NULL	0	56
6011	289	81	18	NULL	0	55
6012	289	109	35	NULL	0	44
6013	289	104	18	NULL	0	43
6014	289	110	25	NULL	0	41
6015	289	55	6	NULL	0	40
6016	289	122	6	NULL	0	28
6017	289	99	36	NULL	0	23
6018	289	91	37	NULL	0	13
6019	289	92	33	NULL	0	8
6020	289	84	22	NULL	0	1
6021	289	108	37	NULL	0	0
6022	289	130	36	NULL	0	0
6023	289	131	17	NULL	0	0
6024	289	132	34	NULL	0	0
6025	290	95	3	1	10	69
6026	290	119	3	2	6	69
6027	290	30	22	3	4	69
6028	290	77	1	4	3	69
6029	290	110	25	5	2	68
6030	290	57	32	6	1	68
6031	290	65	32	7	0	68
6032	290	109	35	8	0	68
6033	290	100	27	9	0	67
6034	290	123	27	10	0	67
6035	290	92	33	11	0	66
6036	290	79	33	12	0	66
6037	290	105	29	13	0	65
6038	290	84	22	NULL	0	47
6039	290	99	36	NULL	0	45
6040	290	130	36	NULL	0	37
6041	290	94	35	NULL	0	36
6042	290	55	6	NULL	0	31
6043	290	81	18	NULL	0	29
6044	290	131	17	NULL	0	17
6045	290	129	25	NULL	0	12
6046	290	102	1	NULL	0	11
6047	290	104	18	NULL	0	2
6048	290	127	17	NULL	0	0
6049	290	91	37	NULL	0	0
6050	290	122	6	NULL	0	0
6051	290	88	29	NULL	0	0
6052	290	108	37	NULL	0	0
6053	290	128	34	NULL	0	0
6054	290	132	34	NULL	0	0
6055	291	95	3	1	10	71
6056	291	119	3	2	6	71
6057	291	30	22	3	4	70
6058	291	55	6	4	3	70
6059	291	122	6	5	2	70
6060	291	105	29	6	1	70
6061	291	81	18	7	0	69
6062	291	109	35	8	0	69
6063	291	79	33	9	0	68
6064	291	57	32	10	0	67
6065	291	99	36	NULL	0	62
6066	291	91	37	NULL	0	55
6067	291	104	18	NULL	0	54
6068	291	129	25	NULL	0	52
6069	291	100	27	NULL	0	42
6070	291	65	32	NULL	0	36
6071	291	123	27	NULL	0	36
6072	291	127	17	NULL	0	36
6073	291	84	22	NULL	0	30
6074	291	94	35	NULL	0	24
6075	291	92	33	NULL	0	23
6076	291	110	25	NULL	0	21
6077	291	102	1	NULL	0	17
6078	291	77	1	NULL	0	4
6079	291	88	29	NULL	0	2
6080	291	131	17	NULL	0	1
6081	291	130	36	NULL	0	0
6082	291	108	37	NULL	0	0
6083	291	128	34	NULL	0	0
6084	291	132	34	NULL	0	0
6085	292	95	3	1	10	65
6086	292	30	22	2	6	65
6087	292	55	6	3	4	65
6088	292	77	1	4	3	65
6089	292	105	29	5	2	64
6090	292	94	35	6	1	63
6091	292	88	29	7	0	63
6092	292	91	37	8	0	63
6093	292	102	1	9	0	62
6094	292	122	6	10	0	62
6095	292	104	18	11	0	61
6096	292	108	37	12	0	61
6097	292	109	35	NULL	0	56
6098	292	99	36	NULL	0	56
6099	292	57	32	NULL	0	56
6100	292	100	27	NULL	0	55
6101	292	92	33	NULL	0	35
6102	292	129	25	NULL	0	30
6103	292	81	18	NULL	0	26
6104	292	127	17	NULL	0	24
6105	292	130	36	NULL	0	22
6106	292	119	3	NULL	0	19
6107	292	65	32	NULL	0	13
6108	292	123	27	NULL	0	11
6109	292	84	22	NULL	0	4
6110	292	110	25	NULL	0	2
6111	292	79	33	NULL	0	0
6112	292	128	34	NULL	0	0
6113	292	131	17	NULL	0	0
6114	292	71	34	NULL	0	0
6115	292	90	38	NULL	0	0
6116	292	135	38	NULL	0	0
6117	293	95	3	1	10	60
6118	293	119	3	2	6	60
6119	293	102	1	3	4	60
6120	293	84	22	4	3	60
6121	293	105	29	5	2	59
6122	293	94	35	6	1	59
6123	293	127	17	7	0	58
6124	293	129	25	8	0	58
6125	293	100	27	9	0	58
6126	293	88	29	10	0	58
6127	293	109	35	11	0	57
6128	293	91	37	12	0	57
6129	293	108	37	13	0	57
6130	293	110	25	14	0	55
6131	293	79	33	NULL	0	40
6132	293	55	6	NULL	0	39
6133	293	77	1	NULL	0	39
6134	293	92	33	NULL	0	32
6135	293	123	27	NULL	0	29
6136	293	131	17	NULL	0	25
6137	293	81	18	NULL	0	24
6138	293	99	36	NULL	0	24
6139	293	30	22	NULL	0	20
6140	293	122	6	NULL	0	11
6141	293	104	18	NULL	0	8
6142	293	65	32	NULL	0	8
6143	293	57	32	NULL	0	0
6144	293	130	36	NULL	0	0
6145	293	71	34	NULL	0	0
6146	293	128	34	NULL	0	0
6147	293	90	38	NULL	0	0
6148	293	135	38	NULL	0	0
6149	294	102	1	1	10	78
6150	294	95	3	2	6	78
6151	294	119	3	3	4	78
6152	294	30	22	4	3	78
6153	294	84	22	5	2	78
6154	294	92	33	6	1	77
6155	294	105	29	7	0	77
6156	294	104	18	8	0	77
6157	294	109	35	9	0	76
6158	294	100	27	10	0	76
6159	294	88	29	11	0	76
6160	294	123	27	12	0	75
6161	294	122	6	NULL	0	60
6162	294	77	1	NULL	0	32
6163	294	57	32	NULL	0	30
6164	294	55	6	NULL	0	28
6165	294	127	17	NULL	0	18
6166	294	65	32	NULL	0	17
6167	294	90	38	NULL	0	11
6168	294	110	25	NULL	0	9
6169	294	99	36	NULL	0	9
6170	294	131	17	NULL	0	6
6171	294	129	25	NULL	0	4
6172	294	91	37	NULL	0	1
6173	294	81	18	NULL	0	1
6174	294	94	35	NULL	0	0
6175	294	128	34	NULL	0	0
6176	294	71	34	NULL	0	0
6177	294	130	36	NULL	0	0
6178	294	108	37	NULL	0	0
6179	294	79	33	NULL	0	0
6180	294	135	38	NULL	0	0
6181	295	77	1	1	10	69
6182	295	30	22	2	6	69
6183	295	55	6	3	4	69
6184	295	91	37	4	3	68
6185	295	110	25	5	2	68
6186	295	100	27	6	1	68
6187	295	105	29	7	0	68
6188	295	94	35	8	0	68
6189	295	109	35	9	0	68
6190	295	123	27	10	0	67
6191	295	81	18	11	0	67
6192	295	129	25	12	0	67
6193	295	104	18	13	0	65
6194	295	108	37	14	0	64
6195	295	79	33	NULL	0	61
6196	295	84	22	NULL	0	45
6197	295	119	3	NULL	0	43
6198	295	102	1	NULL	0	37
6199	295	131	17	NULL	0	36
6200	295	57	32	NULL	0	35
6201	295	65	32	NULL	0	34
6202	295	122	6	NULL	0	18
6203	295	95	3	NULL	0	14
6204	295	127	17	NULL	0	14
6205	295	92	33	NULL	0	14
6206	295	99	36	NULL	0	0
6207	295	88	29	NULL	0	0
6208	295	128	34	NULL	0	0
6209	295	130	36	NULL	0	0
6210	295	71	34	NULL	0	0
6211	295	90	38	NULL	0	0
6212	296	95	3	1	10	69
6213	296	119	3	2	6	69
6214	296	84	22	3	4	69
6215	296	57	32	4	3	68
6216	296	100	27	5	2	68
6217	296	65	32	6	1	68
6218	296	105	29	7	0	68
6219	296	81	18	8	0	68
6220	296	109	35	9	0	67
6221	296	94	35	10	0	67
6222	296	129	25	11	0	66
6223	296	55	6	NULL	0	61
6224	296	110	25	NULL	0	51
6225	296	79	33	NULL	0	41
6226	296	123	27	NULL	0	46
6227	296	122	6	NULL	0	38
6228	296	91	37	NULL	0	33
6229	296	131	17	NULL	0	25
6230	296	88	29	NULL	0	20
6231	296	30	22	NULL	0	17
6232	296	77	1	NULL	0	10
6233	296	99	36	NULL	0	6
6234	296	102	1	NULL	0	0
6235	296	92	33	NULL	0	0
6236	296	127	17	NULL	0	0
6237	296	130	36	NULL	0	0
6238	296	108	37	NULL	0	0
6239	296	104	18	NULL	0	0
6240	296	128	34	NULL	0	0
6241	296	71	34	NULL	0	0
6242	297	95	3	1	10	59
6243	297	119	3	2	6	59
6244	297	84	22	3	4	59
6245	297	30	22	4	3	59
6246	297	77	1	5	2	59
6247	297	57	32	6	1	59
6248	297	105	29	7	0	58
6249	297	100	27	8	0	58
6250	297	122	6	9	0	58
6251	297	123	27	10	0	57
6252	297	129	25	11	0	57
6253	297	88	29	12	0	57
6254	297	109	35	13	0	57
6255	297	99	36	14	0	57
6256	297	94	35	15	0	56
6257	297	71	34	16	0	55
6258	297	81	18	17	0	53
6259	297	102	1	NULL	0	52
6260	297	110	25	NULL	0	46
6261	297	55	6	NULL	0	43
6262	297	131	17	NULL	0	43
6263	297	127	17	NULL	0	37
6264	297	92	33	NULL	0	32
6265	297	65	32	NULL	0	31
6266	297	91	37	NULL	0	27
6267	297	79	33	NULL	0	27
6268	297	70	18	NULL	0	0
6269	297	108	37	NULL	0	0
6270	297	130	36	NULL	0	0
6271	297	128	34	NULL	0	0
6272	297	90	38	NULL	0	0
6273	297	135	38	NULL	0	0
6274	298	95	3	1	10	45
6275	298	102	1	2	6	45
6276	298	30	22	3	4	45
6277	298	84	22	4	3	45
6278	298	55	6	5	2	45
6279	298	100	27	6	1	45
6280	298	123	27	7	0	45
6281	298	119	3	8	0	44
6282	298	105	29	9	0	44
6283	298	109	35	10	0	44
6284	298	94	35	11	0	44
6285	298	81	18	12	0	44
6286	298	108	37	13	0	44
6287	298	92	33	14	0	44
6288	298	127	17	15	0	43
6289	298	91	37	16	0	42
6290	298	99	36	NULL	0	33
6291	298	110	25	NULL	0	25
6292	298	65	32	NULL	0	23
6293	298	122	6	NULL	0	21
6294	298	57	32	NULL	0	21
6295	298	77	1	NULL	0	16
6296	298	129	25	NULL	0	8
6297	298	79	33	NULL	0	8
6298	298	88	29	NULL	0	1
6299	298	70	18	NULL	0	1
6300	298	131	17	NULL	0	0
6301	298	128	34	NULL	0	0
6302	298	130	36	NULL	0	0
6303	298	71	34	NULL	0	0
6304	298	90	38	NULL	0	0
6305	298	135	38	NULL	0	0
6306	299	102	1	1	10	77
6307	299	95	3	2	6	77
6308	299	77	1	3	4	77
6309	299	57	32	4	3	77
6310	299	84	22	5	2	77
6311	299	122	6	6	1	76
6312	299	105	29	7	0	75
6313	299	110	25	8	0	75
6314	299	108	37	9	0	74
6315	299	127	17	10	0	73
6316	299	71	34	11	0	73
6317	299	30	22	NULL	0	63
6318	299	119	3	NULL	0	55
6319	299	94	35	NULL	0	40
6320	299	79	33	NULL	0	35
6321	299	55	6	NULL	0	14
6322	299	92	33	NULL	0	13
6323	299	88	29	NULL	0	13
6324	299	129	25	NULL	0	13
6325	299	91	37	NULL	0	13
6326	299	131	17	NULL	0	13
6327	299	128	36	NULL	0	2
6328	299	123	27	NULL	0	0
6329	299	100	27	NULL	0	0
6330	299	99	36	NULL	0	0
6331	299	65	32	NULL	0	0
6332	299	81	18	NULL	0	0
6333	299	109	35	NULL	0	0
6334	299	70	18	NULL	0	0
6335	299	90	38	NULL	0	0
6336	299	135	38	NULL	0	0
6337	300	30	22	1	10	44
6338	300	95	3	2	6	44
6339	300	119	3	3	4	44
6340	300	84	22	4	3	44
6341	300	102	1	5	2	44
6342	300	57	32	6	1	44
6343	300	109	35	7	0	44
6344	300	110	25	8	0	43
6345	300	88	29	9	0	43
6346	300	128	36	10	0	43
6347	300	91	37	11	0	43
6348	300	125	37	12	0	43
6349	300	65	32	13	0	43
6350	300	127	17	14	0	42
6351	300	131	17	15	0	42
6352	300	81	18	16	0	42
6353	300	79	33	17	0	42
6354	300	92	33	18	0	40
6355	300	123	27	NULL	0	27
6356	300	122	6	NULL	0	25
6357	300	99	36	NULL	0	25
6358	300	105	29	NULL	0	20
6359	300	55	6	NULL	0	7
6360	300	129	25	NULL	0	1
6361	300	77	1	NULL	0	0
6362	300	94	35	NULL	0	0
6363	300	104	18	NULL	0	0
6364	300	90	38	NULL	0	0
6365	300	135	38	NULL	0	0
6366	300	100	27	NULL	0	0
6367	301	102	1	1	10	53
6368	301	84	22	2	6	53
6369	301	30	22	3	4	53
6370	301	77	1	4	3	53
6371	301	119	3	5	2	53
6372	301	110	25	6	1	52
6373	301	105	29	7	0	52
6374	301	94	35	8	0	52
6375	301	79	33	9	0	50
6376	301	91	37	10	0	50
6377	301	109	35	11	0	47
6378	301	127	17	NULL	0	46
6379	301	95	3	NULL	0	41
6380	301	123	27	NULL	0	41
6381	301	100	27	NULL	0	35
6382	301	99	36	NULL	0	30
6383	301	129	25	NULL	0	26
6384	301	65	32	NULL	0	18
6385	301	125	37	NULL	0	17
6386	301	55	6	NULL	0	12
6387	301	122	6	NULL	0	12
6388	301	81	18	NULL	0	12
6389	301	92	33	NULL	0	11
6390	301	57	32	NULL	0	5
6391	301	88	29	NULL	0	2
6392	301	128	36	NULL	0	0
6393	301	104	18	NULL	0	0
6394	301	131	17	NULL	0	0
6395	302	95	3	1	10	71
6396	302	77	1	2	6	71
6397	302	102	1	3	4	70
6398	302	84	22	4	3	70
6399	302	57	32	5	2	70
6400	302	105	29	6	1	70
6401	302	30	22	7	0	69
6402	302	123	27	8	0	69
6403	302	110	25	9	0	69
6404	302	88	29	10	0	68
6405	302	125	37	11	0	68
6406	302	104	18	12	0	68
6407	302	131	17	13	0	68
6408	302	81	18	14	0	68
6409	302	109	35	NULL	0	51
6410	302	91	37	NULL	0	48
6411	302	100	27	NULL	0	47
6412	302	79	33	NULL	0	46
6413	302	119	3	NULL	0	43
6414	302	94	35	NULL	0	43
6415	302	122	6	NULL	0	34
6416	302	129	25	NULL	0	27
6417	302	92	33	NULL	0	25
6418	302	127	17	NULL	0	19
6419	302	55	6	NULL	0	12
6420	302	65	32	NULL	0	2
6421	303	119	3	1	10	53
6422	303	77	1	2	6	53
6423	303	84	22	3	4	53
6424	303	110	25	4	3	52
6425	303	55	6	5	2	52
6426	303	104	18	6	1	52
6427	303	131	17	7	0	52
6428	303	88	29	8	0	52
6429	303	109	35	9	0	52
6430	303	94	35	10	0	52
6431	303	79	33	11	0	52
6432	303	78	6	12	0	52
6433	303	125	37	13	0	51
6434	303	81	18	14	0	51
6435	303	105	29	15	0	51
6436	303	95	3	NULL	0	44
6437	303	57	32	NULL	0	44
6438	303	92	33	NULL	0	39
6439	303	100	27	NULL	0	36
6440	303	136	37	NULL	0	27
6441	303	127	17	NULL	0	22
6442	303	65	32	NULL	0	15
6443	303	30	22	NULL	0	13
6444	303	129	25	NULL	0	6
6445	303	123	27	NULL	0	3
6446	303	102	1	NULL	0	2
6447	304	77	1	1	10	81
6448	304	30	22	2	6	81
6449	304	84	22	3	4	81
6450	304	55	6	4	3	80
6451	304	123	27	5	2	80
6452	304	131	17	6	1	80
6453	304	57	32	7	0	80
6454	304	88	29	8	0	79
6455	304	104	18	9	0	79
6456	304	81	18	10	0	79
6457	304	78	6	11	0	79
6458	304	136	37	12	0	78
6459	304	65	32	13	0	77
6460	304	109	35	NULL	0	70
6461	304	125	37	NULL	0	55
6462	304	92	33	NULL	0	51
6463	304	119	3	NULL	0	50
6464	304	79	33	NULL	0	35
6465	304	110	25	NULL	0	29
6466	304	95	3	NULL	0	18
6467	304	102	1	NULL	0	18
6468	304	127	17	NULL	0	7
6469	304	100	27	NULL	0	4
6470	304	105	29	NULL	0	0
6471	304	94	35	NULL	0	0
6472	304	129	25	NULL	0	0
6473	305	102	1	1	10	81
6474	305	117	6	2	6	81
6475	305	137	22	3	4	81
6476	305	131	25	4	3	81
6477	305	138	25	5	2	80
6478	305	88	33	6	1	79
6479	305	78	40	7	0	78
6480	305	99	39	8	0	77
6481	305	94	18	9	0	75
6482	305	92	17	10	0	75
6483	305	84	34	11	0	73
6484	305	55	6	12	0	72
6485	305	57	32	13	0	59
6486	305	119	3	NULL	0	49
6487	305	90	22	NULL	0	49
6488	305	105	29	NULL	0	41
6489	305	122	41	NULL	0	40
6490	305	123	27	NULL	0	40
6491	305	77	1	NULL	0	36
6492	305	95	3	NULL	0	35
6493	305	127	41	NULL	0	34
6494	305	87	34	NULL	0	32
6495	305	139	35	NULL	0	16
6496	305	81	18	NULL	0	15
6497	305	109	35	NULL	0	12
6498	305	103	33	NULL	0	4
6499	305	133	29	NULL	0	0
6500	305	140	39	NULL	0	0
6501	305	100	27	NULL	0	0
6502	305	141	32	NULL	0	0
6503	305	110	17	NULL	0	0
6504	305	142	42	NULL	0	0
6505	305	129	36	NULL	0	0
6506	305	128	40	NULL	0	0
6507	306	102	1	1	10	71
6508	306	119	3	2	6	71
6509	306	77	1	3	4	71
6510	306	117	6	4	3	71
6511	306	137	22	5	2	71
6512	306	55	6	6	1	71
6513	306	90	22	7	0	70
6514	306	81	18	8	0	69
6515	306	57	32	9	0	68
6516	306	123	27	10	0	68
6517	306	139	35	11	0	68
6518	306	84	34	12	0	67
6519	306	92	17	13	0	63
6520	306	95	3	NULL	0	59
6521	306	100	27	NULL	0	50
6522	306	94	18	NULL	0	47
6523	306	87	34	NULL	0	34
6524	306	103	33	NULL	0	33
6525	306	109	35	NULL	0	22
6526	306	110	17	NULL	0	20
6527	306	131	25	NULL	0	19
6528	306	122	41	NULL	0	16
6529	306	138	25	NULL	0	12
6530	306	127	41	NULL	0	9
6531	306	99	39	NULL	0	0
6532	306	88	33	NULL	0	0
6533	306	133	29	NULL	0	0
6534	306	140	39	NULL	0	0
6535	306	105	29	NULL	0	0
6536	306	141	32	NULL	0	0
6537	306	129	36	NULL	0	0
6538	306	128	40	NULL	0	0
6539	306	78	40	NULL	0	0
6540	306	142	42	NULL	0	0
6541	307	102	1	1	10	61
6542	307	77	1	2	6	61
6543	307	109	35	3	4	60
6544	307	94	18	4	3	59
6545	307	57	32	5	2	58
6546	307	141	32	6	1	58
6547	307	123	27	7	0	58
6548	307	87	34	8	0	58
6549	307	128	40	9	0	57
6550	307	100	27	10	0	57
6551	307	84	34	11	0	57
6552	307	127	41	12	0	55
6553	307	90	22	13	0	54
6554	307	131	25	NULL	0	41
6555	307	110	17	NULL	0	37
6556	307	92	17	NULL	0	37
6557	307	122	41	NULL	0	24
6558	307	103	26	NULL	0	17
6559	307	119	3	NULL	0	17
6560	307	138	25	NULL	0	15
6561	307	81	18	NULL	0	10
6562	307	55	6	NULL	0	2
6563	307	88	26	NULL	0	2
6564	307	137	22	NULL	0	1
6565	307	95	3	NULL	0	0
6566	307	117	6	NULL	0	0
6567	307	99	39	NULL	0	0
6568	307	120	39	NULL	0	0
6569	307	133	29	NULL	0	0
6570	307	105	29	NULL	0	0
6571	307	139	35	NULL	0	0
6572	307	129	36	NULL	0	0
6573	307	78	40	NULL	0	0
6574	307	142	42	NULL	0	0
6575	308	102	1	1	10	78
6576	308	95	3	2	6	78
6577	308	55	6	3	4	78
6578	308	90	22	4	3	77
6579	308	117	6	5	2	77
6580	308	139	35	6	1	77
6581	308	123	27	7	0	76
6582	308	92	17	8	0	76
6583	308	103	26	9	0	76
6584	308	100	27	10	0	76
6585	308	109	35	11	0	75
6586	308	94	18	12	0	72
6587	308	57	32	NULL	0	64
6588	308	81	18	NULL	0	49
6589	308	127	41	NULL	0	43
6590	308	131	25	NULL	0	42
6591	308	119	3	NULL	0	42
6592	308	87	34	NULL	0	41
6593	308	105	29	NULL	0	39
6594	308	138	25	NULL	0	35
6595	308	88	26	NULL	0	24
6596	308	110	17	NULL	0	21
6597	308	122	41	NULL	0	12
6598	308	99	39	NULL	0	9
6599	308	77	1	NULL	0	9
6600	308	137	22	NULL	0	0
6601	308	141	32	NULL	0	0
6602	308	120	39	NULL	0	0
6603	308	133	29	NULL	0	0
6604	308	84	34	NULL	0	0
6605	308	78	40	NULL	0	0
6606	308	128	40	NULL	0	0
6607	308	142	42	NULL	0	0
6608	308	129	36	NULL	0	0
6609	309	137	22	1	10	69
6610	309	131	25	2	6	69
6611	309	119	3	3	4	69
6612	309	110	17	4	3	69
6613	309	92	17	5	2	69
6614	309	95	3	6	1	68
6615	309	94	18	7	0	68
6616	309	100	27	8	0	68
6617	309	139	35	9	0	68
6618	309	138	25	10	0	67
6619	309	127	41	NULL	0	61
6620	309	109	35	NULL	0	50
6621	309	140	29	NULL	0	48
6622	309	122	41	NULL	0	42
6623	309	55	6	NULL	0	34
6624	309	103	26	NULL	0	29
6625	309	117	6	NULL	0	27
6626	309	123	27	NULL	0	27
6627	309	102	1	NULL	0	25
6628	309	57	32	NULL	0	21
6629	309	84	34	NULL	0	21
6630	309	81	18	NULL	0	20
6631	309	90	22	NULL	0	10
6632	309	77	1	NULL	0	4
6633	309	88	26	NULL	0	3
6634	309	105	29	NULL	0	2
6635	309	120	39	NULL	0	0
6636	309	99	39	NULL	0	0
6637	309	87	34	NULL	0	0
